inventory_id,master_row_type,url,source_role,purpose_jobs,active_source_keys,current_usability,why_not_currently_usable,last_fetch_state,http_status,resolved_url,fetch_explanation,safe_use,next_action,connection_status,parser_status,freshness_status,data_date,record_count,screener_integration,current_gate_state,evidence_source_url,status_as_of,master_canonical_url,master_placeholder_flag,master_evidence_note,source_file,source_csv_excel_row
FRAG_073,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20BANK,CONFIG_ENDPOINT_CONTRACT,Bank Nifty constituents,nse_index_banknifty,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20BANK,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20BANK,2026-07-17,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY+BANK,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,58
FRAG_074,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20MIDCAP%20100,CONFIG_ENDPOINT_CONTRACT,Midcap 100 constituents,nse_index_midcap100,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20MIDCAP%20100,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20MIDCAP%20100,2026-07-17,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY+MIDCAP+100,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,59
FRAG_075,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20SMALLCAP%20100,CONFIG_ENDPOINT_CONTRACT,Smallcap 100 constituents,nse_index_smallcap100,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20SMALLCAP%20100,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY%20SMALLCAP%20100,2026-07-17,https://www.nseindia.com/api/equity-stock-indices?index=NIFTY+SMALLCAP+100,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,60
FRAG_076,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/equity-stock-indices?index={sector_index},CONFIG_ENDPOINT_CONTRACT,Sector index constituents for strongest/weakest sector stock ranking,nse_sector_constituents,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/equity-stock-indices?index={sector_index},,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/equity-stock-indices?index={sector_index},2026-07-17,https://www.nseindia.com/api/equity-stock-indices?index=%7Bsector_index%7D,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,61
FRAG_077,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/quote-derivative?symbol={symbol},CONFIG_ENDPOINT_CONTRACT,Derivative quote and contracts,nse_quote_derivative,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/quote-derivative?symbol={symbol},,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/quote-derivative?symbol={symbol},2026-07-17,https://www.nseindia.com/api/quote-derivative?symbol=%7Bsymbol%7D,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,62
FRAG_078,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/get-quotes/derivatives?symbol={symbol},CONFIG_SUPPORT_URL,referer for nse_quote_derivative: Derivative quote and contracts,nse_quote_derivative,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/get-quotes/derivatives?symbol={symbol},,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_SUPPORT_URL,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/get-quotes/derivatives?symbol={symbol},2026-07-17,https://www.nseindia.com/get-quotes/derivatives?symbol=%7Bsymbol%7D,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,62
FRAG_079,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_opt,CONFIG_ENDPOINT_CONTRACT,"Most active stock options by contract volume, OI, and underlying value",nse_live_equity_derivatives_stock_opt|nse_live_equity_derivatives,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_opt,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_opt,2026-07-17,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_opt,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,63
FRAG_080,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_fut,CONFIG_ENDPOINT_CONTRACT,"Most active stock futures by contract volume, OI, and underlying value",nse_live_equity_derivatives_stock_fut|nse_live_equity_derivatives,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_fut,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_fut,2026-07-17,https://www.nseindia.com/api/liveEquity-derivatives?index=stock_fut,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,64
FRAG_081,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_opt,CONFIG_ENDPOINT_CONTRACT,"Most active Nifty index options for regime, OI and volatility context only",nse_live_equity_derivatives_index_opt|nse_live_equity_derivatives,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_opt,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_opt,2026-07-17,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_opt,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,65
FRAG_082,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_fut,CONFIG_ENDPOINT_CONTRACT,"Most active Nifty index futures for regime, OI and basis context only",nse_live_equity_derivatives_index_fut|nse_live_equity_derivatives,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_fut,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_fut,2026-07-17,https://www.nseindia.com/api/liveEquity-derivatives?index=nse50_fut,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,66
FRAG_083,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_opt,CONFIG_ENDPOINT_CONTRACT,Most active Bank Nifty index options for banking-regime OI and volatility context only,nse_live_equity_derivatives_banknifty_opt|nse_live_equity_derivatives,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_opt,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_opt,2026-07-17,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_opt,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,67
FRAG_084,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_fut,CONFIG_ENDPOINT_CONTRACT,Most active Bank Nifty index futures for banking-regime OI and basis context only,nse_live_equity_derivatives_banknifty_fut|nse_live_equity_derivatives,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_fut,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_fut,2026-07-17,https://www.nseindia.com/api/liveEquity-derivatives?index=nifty_bank_fut,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,68
FRAG_085,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/option-chain-equities?symbol=NIFTY,CONFIG_ENDPOINT_CONTRACT,Nifty option chain,nse_option_chain_nifty|nse_option_chain,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/option-chain-equities?symbol=NIFTY,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/option-chain-equities?symbol=NIFTY,2026-07-17,https://www.nseindia.com/api/option-chain-equities?symbol=NIFTY,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,69
FRAG_086,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/option-chain-equities?symbol=BANKNIFTY,CONFIG_ENDPOINT_CONTRACT,Bank Nifty option chain,nse_option_chain_banknifty|nse_option_chain,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/option-chain-equities?symbol=BANKNIFTY,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/option-chain-equities?symbol=BANKNIFTY,2026-07-17,https://www.nseindia.com/api/option-chain-equities?symbol=BANKNIFTY,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,70
FRAG_087,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/option-chain-equities?symbol={symbol},CONFIG_ENDPOINT_CONTRACT,Equity option chain,nse_option_chain_equity|nse_option_chain,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/option-chain-equities?symbol={symbol},,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/option-chain-equities?symbol={symbol},2026-07-17,https://www.nseindia.com/api/option-chain-equities?symbol=%7Bsymbol%7D,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,71
FRAG_088,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/live-analysis-oi-spurts-underlyings,CONFIG_ENDPOINT_CONTRACT,OI spurts,nse_oi_spurts,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/live-analysis-oi-spurts-underlyings,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/live-analysis-oi-spurts-underlyings,2026-07-17,https://www.nseindia.com/api/live-analysis-oi-spurts-underlyings,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,72
FRAG_089,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/live-analysis-oi-spurts-contracts,CONFIG_ENDPOINT_CONTRACT,"Four-bucket contract OI behavior: long buildup, short buildup, short covering, and long unwinding",nse_oi_spurts_contracts,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/live-analysis-oi-spurts-contracts,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/live-analysis-oi-spurts-contracts,2026-07-17,https://www.nseindia.com/api/live-analysis-oi-spurts-contracts,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,73
FRAG_090,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/market-data/oi-spurts,CONFIG_SUPPORT_URL,"referer for nse_oi_spurts_contracts: Four-bucket contract OI behavior: long buildup, short buildup, short covering, and long unwinding",nse_oi_spurts_contracts,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/market-data/oi-spurts,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_SUPPORT_URL,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/market-data/oi-spurts,2026-07-17,https://www.nseindia.com/market-data/oi-spurts,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,73
FRAG_091,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/live-analysis-most-active-underlying,CONFIG_ENDPOINT_CONTRACT,Most active derivative underlyings,nse_most_active_underlying,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/live-analysis-most-active-underlying,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,FETCH_CONTRACT_ONLY,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/live-analysis-most-active-underlying,2026-07-17,https://www.nseindia.com/api/live-analysis-most-active-underlying,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,74
FRAG_092,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/market-data/volume-gainers-spurts,CONFIG_SUPPORT_URL,referer for nse_volume_gainers: Live NSE volume spurts versus one-week and two-week averages,nse_volume_gainers|nse_market_activity,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/market-data/volume-gainers-spurts,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_SUPPORT_URL,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/market-data/volume-gainers-spurts,2026-07-17,https://www.nseindia.com/market-data/volume-gainers-spurts,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,75
FRAG_093,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/market-data/most-active-equities,CONFIG_SUPPORT_URL,referer for nse_most_active_volume: Most active NSE equities ranked by traded volume,nse_most_active_volume|nse_market_activity,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/market-data/most-active-equities,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_SUPPORT_URL,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/market-data/most-active-equities,2026-07-17,https://www.nseindia.com/market-data/most-active-equities,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,76
FRAG_094,CONFIG_ENDPOINT_CONTRACT,https://www.nseindia.com/api/live-analysis-variations?index=gainers,CONFIG_ENDPOINT_CONTRACT,NSE gainers variation payload; parse allSec for cash breadth and FOSec for F&O breadth,nse_variations_gainers|nse_market_variations,CONFIG_CONTRACT_NOT_YET_VERIFIED_LIVE,Declared in current config endpoint_contracts but not yet reconciled into old usability inventory.,,,https://www.nseindia.com/api/live-analysis-variations?index=gainers,,Use through TrendForge endpoint contract; scanner use depends on parser and freshness status.,VERIFY_FETCH_AND_NORMALIZER_OUTPUT,CONFIG_ENDPOINT_CONTRACT,PARSER_OR_NORMALIZER_TARGET_DECLARED,UNKNOWN,,,NOT_LINKED,NOT_A_GATE_DEPENDENCY,https://www.nseindia.com/api/live-analysis-variations?index=gainers,2026-07-17,https://www.nseindia.com/api/live-analysis-variations?index=gainers,NO,Added from current config endpoint_contracts so new code links stay in the master inventory.,config.yaml,79
